label,date,confirmed,recovered,deaths,delta_confirmed,delta_recovered,delta_deaths
world,20220407,498084450,468274396,6181106,1197188,1991286,4328
world,20220408,499283914,469846165,6184955,1199464,1571796,3849
world,20220409,500206227,471230947,6187638,922313,1384784,2683
world,20220410,500577087,472432715,6188380,370860,1201769,742
world,20220411,501639170,473754055,6192802,1062118,1321923,4422
world,20220412,502786102,475661948,6196056,1147029,1907961,3254
world,20220413,503902576,477456274,6200660,1116504,1794381,4604
world,20220414,504873812,479123816,6204625,971236,1667547,3965
world,20220415,505545421,480674574,6207143,671609,1550779,2518
world,20220416,506256720,481998941,6208953,711299,1324368,1810
world,20220417,506488550,482886809,6209941,231839,887868,988
