label,date,confirmed,recovered,deaths,delta_confirmed,delta_recovered,delta_deaths
germany,20220212,12341750,8679340,119938,125880,82051,61
germany,20220213,12419415,8737140,119981,77665,57800,43
germany,20220214,12578112,8838731,120216,158697,101591,235
germany,20220215,12794761,8988802,120462,216649,150071,246
germany,20220216,13032005,9153018,120728,237244,164216,266
germany,20220217,13251695,9320423,120995,219690,167405,267
germany,20220218,13440562,9484812,121203,188867,164389,208
germany,20220219,13560186,9595159,121277,119624,110347,75
germany,20220220,13635918,9674493,121300,75732,79334,23
germany,20220221,13761002,9831049,121595,125084,156556,295
germany,20220222,13968145,10031252,121897,207143,200203,302
germany,20220223,14189946,10234534,122164,221801,203282,267
germany,20220224,14399082,10436731,122377,209136,202197,214
germany,20220225,14577623,10628700,122631,178541,191969,254
germany,20220226,14686620,10758087,122691,108997,129387,61
germany,20220227,14748427,10843046,122709,61807,84959,19
germany,20220228,14870702,11003977,122944,122275,160931,235
germany,20220301,15047402,11114851,123242,176700,110874,298
germany,20220302,15257972,11470981,123507,210570,356130,265
germany,20220303,15476550,11697383,123793,218578,226402,286
germany,20220304,15669580,11897920,124050,193030,200537,257
germany,20220305,15787622,12034400,124106,118042,136480,56
germany,20220306,15868617,12063900,124131,80995,29500,25
germany,20220307,16023396,12280267,124431,154779,216367,300
germany,20220308,16235829,12524970,124766,212433,244703,335
germany,20220309,16496289,12753266,125018,260460,228296,252
germany,20220310,16750605,12963369,125270,254316,210103,252
germany,20220311,16988654,13058024,125518,238049,94655,248
germany,20220312,17137503,13273524,125575,148849,215500,57
germany,20220313,17232039,13300100,125595,94536,26576,20
germany,20220314,17428697,13423600,125870,196658,123500,275
germany,20220315,17686614,13713700,126142,257917,290100,272
germany,20220316,17981482,13931279,126414,294868,217579,272
germany,20220317,18280173,14141458,126643,298691,210179,229
germany,20220318,18541876,14323369,126854,261703,181911,211
germany,20220319,18675443,14448300,126919,133567,124931,66
germany,20220320,18770584,14528200,126935,95141,79900,16
germany,20220321,18990042,14675100,127187,219458,146900,252
germany,20220322,19270248,14905945,127517,280206,230845,330
germany,20220323,19586846,15120400,127811,316598,214455,294
germany,20220324,19884930,15329700,128115,298084,209300,304
germany,20220325,20141050,15519400,128378,256120,189700,263
germany,20220326,20252480,15646400,128440,111430,127000,62
germany,20220327,20322361,15718200,128459,69882,71800,19
germany,20220328,20557236,15866800,128739,234875,148600,280
germany,20220329,20822642,16093000,129111,265406,226200,372
germany,20220330,21098286,16319400,129391,275644,226400,280
germany,20220331,21349992,16546300,129697,251706,226900,306
germany,20220401,21549206,16648735,129979,199214,102435,282
germany,20220402,21624392,16886400,130031,75186,237665,52
germany,20220403,21667443,16915000,130056,43051,28600,25
germany,20220404,21846403,17061200,130355,178960,146200,299
germany,20220405,22057609,17408000,130699,211206,346800,344
germany,20220406,22124207,17675700,130821,66598,267700,123
germany,20220407,22124207,17675700,130821,0,0,0
